n,ecg_data_interp,ecg_signal_quant
3060,1.55785714285503,8102
3061,1.56220159649353,8125
3062,1.56624346543513,8146
3063,1.5697056900057,8164
3064,1.57227272727064,8177
3065,1.57285563037778,8180
3066,1.57244504982133,8178
3067,1.57123715732944,8172
3068,1.56935064934855,8162
3069,1.56625627730437,8146
3070,1.56275034578142,8128
3071,1.55896744770953,8108
3072,1.55493506493293,8087
3073,1.54996585031932,8061
3074,1.54510690724305,8036
3075,1.54073673123641,8013
3076,1.53720779220561,7995
3077,1.53392648647197,7978
3078,1.53259725605138,7971
3079,1.53380715801416,7977
3080,1.53779220779,7998
3081,1.54412122788716,8031
3082,1.55260982310677,8075
3083,1.56250021046743,8126
3084,1.57285714285497,8180
3085,1.58165450584402,8226
3086,1.58989156589767,8269
3087,1.5975898334847,8309
3088,1.60480519480304,8347
3089,1.6110917527548,8379
3090,1.61707981971326,8410
3091,1.62277505821768,8440
3092,1.62798701298485,8467
3093,1.63168964469373,8486
3094,1.6345604783007,8501
3095,1.63653657353364,8512
3096,1.63753246753027,8517
3097,1.63665340705899,8512
3098,1.63527406945702,8505
3099,1.63392687246727,8498
3100,1.6330519480497,8493
3101,1.63240932491447,8490
3102,1.63295106733493,8493
3103,1.63487086469016,8503
3104,1.63811688311459,8520
3105,1.64154914182091,8538
3106,1.64617513651293,8562
3107,1.65193774684331,8592
3108,1.65857142856914,8626
3109,1.66525650904262,8661
3110,1.67204157058431,8696
3111,1.6785579708977,8730
3112,1.68448051947822,8761
3113,1.68842362137294,8781
3114,1.69226848567358,8801
3115,1.69670285847031,8824
3116,1.70220779220548,8853
3117,1.7087106400316,8887
3118,1.71623395966255,8926
3119,1.72421418548795,8968
3120,1.73181818181588,9007
3121,1.7370975622873,9035
3122,1.74091479808562,9054
3123,1.7432236046636,9066
3124,1.7440909090886,9071
3125,1.74295226693371,9065
3126,1.74115967338447,9056
3127,1.73927340459928,9046
3128,1.73766233765999,9037
3129,1.73600482860227,9029
3130,1.73490540042281,9023
3131,1.73429837683855,9020
3132,1.73396103895866,9018
3133,1.73249957173072,9011
3134,1.73146258005398,9005
3135,1.7312279947376,9004
3136,1.73201298701059,9008
3137,1.73349156493726,9016
3138,1.73591871340797,9028
3139,1.73901206833543,9045
3140,1.74233766233527,9062
3141,1.74432213860142,9072
3142,1.74631227125412,9082
3143,1.74853518087057,9094
3144,1.75110389610152,9107
3145,1.75350527323157,9120
3146,1.75621046900641,9134
3147,1.75903469730721,9149
3148,1.761623376621,9162
3149,1.76256086955941,9167
3150,1.76299013166852,9169
3151,1.76304632471761,9170
3152,1.76279220778982,9168
3153,1.76169541261001,9162
3154,1.76049582678413,9156
3155,1.75934163123383,9150
3156,1.75831168830926,9145
3157,1.75641384178844,9135
3158,1.75534483741213,9129
3159,1.75562954915878,9131
3160,1.75753246753003,9141
3161,1.76058737420656,9157
3162,1.76505293410036,9180
3163,1.77048571336329,9208
3164,1.77623376623134,9238
3165,1.78054777406478,9261
3166,1.78442255412099,9281
3167,1.78785919385161,9299
3168,1.79084415584175,9314
3169,1.79273070179753,9324
3170,1.79432632820464,9332
3171,1.79572953047746,9340
3172,1.7968831168807,9346
3173,1.7967880684135,9345
3174,1.79646300066016,9343
3175,1.79599337798949,9341
3176,1.79532467532225,9337
3177,1.79355790018545,9328
3178,1.79163748912927,9318
3179,1.78968635819337,9308
3180,1.78772727272483,9298
3181,1.78488250890948,9283
3182,1.78237251568537,9270
3183,1.78048618836738,9260
3184,1.77935064934818,9254
3185,1.77825135533758,9249
3186,1.77807821179512,9248
3187,1.77887625430324,9252
3188,1.780519480517,9260
3189,1.78193122636742,9268
3190,1.78412234015004,9279
3191,1.787174914764,9295
3192,1.79103896103647,9315
3193,1.79476224433571,9334
3194,1.79930217249693,9358
3195,1.80467893494443,9386
3196,1.8107142857118,9417
3197,1.81629183706768,9446
3198,1.82213032253122,9477
3199,1.82804256130191,9508
3200,1.83370129869882,9537
3201,1.83796552401664,9559
3202,1.84158997900303,9578
3203,1.84458507434759,9594
3204,1.84694805194555,9606
3205,1.84769036572043,9610
3206,1.84841689378474,9614
3207,1.84963470952444,9620
3208,1.85162337662084,9630
3209,1.85392195931983,9642
3210,1.8569879698344,9658
3211,1.86057746441489,9677
3212,1.86428571428316,9696
3213,1.86657473865062,9708
3214,1.86885222006646,9720
3215,1.87144480807923,9733
3216,1.87461038960781,9750
3217,1.87784926806419,9767
3218,1.88210526071161,9789
3219,1.88745565501193,9817
3220,1.8937012986987,9849
3221,1.89961726733559,9880
3222,1.90587580913932,9912
3223,1.9122119023018,9945
3224,1.91824675324416,9977
3225,1.92266951343946,10000
3226,1.92650808592582,10020
3227,1.92988526512389,10037
3228,1.93285714285454,10053
3229,1.93456147428661,10062
3230,1.93621828497423,10070
3231,1.93805101306606,10080
3232,1.9400649350623,10090
3233,1.94141890744219,10097
3234,1.94280316992654,10104
3235,1.94414879053774,10111
3236,1.945324675322,10118
3237,1.94513125159535,10117
3238,1.94527910080426,10117
3239,1.94636482000191,10123
3240,1.94883116882845,10136
3241,1.95223000071943,10153
3242,1.9575113841982,10181
3243,1.96462919376916,10218
3244,1.97318181817909,10262
3245,1.98166670389983,10307
3246,1.99056004867022,10353
3247,1.99939858389004,10399
3248,2.00766233765963,10442
3249,2.01382906714716,10474
3250,2.01914952985858,10502
3251,2.02386050962778,10526
3252,2.02811688311417,10548
3253,2.03140930273716,10565
3254,2.03446074102908,10581
3255,2.0372981713058,10596
3256,2.03980519480245,10609
3257,2.04059073767203,10613
3258,2.04137242398074,10617
3259,2.04254829035759,10623
3260,2.04428571428296,10632
3261,2.04600376584725,10641
3262,2.04806453867096,10652
3263,2.0501249327977,10663
3264,2.05168831168555,10671
3265,2.05109355674309,10668
3266,2.04975646601373,10661
3267,2.04798510237602,10651
3268,2.0460389610362,10641
3269,2.04342895206293,10628
3270,2.04118364942271,10616
3271,2.03947869753217,10607
3272,2.03824675324398,10601
3273,2.03627080961244,10591
3274,2.03464924209412,10582
3275,2.0333623587885,10575
3276,2.03220779220503,10569
3277,2.02999908671522,10558
3278,2.02766425337095,10546
3279,2.02519136182497,10533
3280,2.02246753246477,10519
3281,2.01851916968368,10498
3282,2.01444662914068,10477
3283,2.01050599605011,10457
3284,2.00688311688034,10438
3285,2.00266134632077,10416
3286,1.99955161053676,10400
3287,1.99803970612163,10392
3288,1.9983116883089,10393
3289,1.99961582246375,10400
3290,2.00245332173474,10415
3291,2.00643734249511,10435
3292,2.01097402597125,10459
3293,2.01429214670945,10476
3294,2.01754189517562,10493
3295,2.02078205333171,10510
3296,2.02402597402322,10527
3297,2.02651483710193,10540
3298,2.02919871822696,10554
3299,2.03217106558564,10569
3300,2.03532467532193,10586
3301,2.03744655657161,10597
3302,2.03960598277532,10608
3303,2.04176782443479,10619
3304,2.04370129869857,10629
3305,2.04426645330303,10632
3306,2.04418705450744,10632
3307,2.0433459006625,10627
3308,2.04155844155572,10618
3309,2.03757325196039,10597
3310,2.03291334310002,10573
3311,2.0279882209527,10547
3312,2.02305194804921,10522
3313,2.01759510467526,10493
3314,2.01240243570255,10466
3315,2.0075046218206,10441
3316,2.00279220778944,10416
3317,1.99700693806237,10386
3318,1.9917870575885,10359
3319,1.98762380980804,10338
3320,1.98487012986735,10323
3321,1.98300522219344,10314
3322,1.98304852250397,10314
3323,1.9850538022715,10324
3324,1.98876623376347,10343
3325,1.99278918061544,10364
3326,1.99783815315702,10391
3327,2.00355665866188,10420
3328,2.00941558441287,10451
3329,2.01383616162802,10474
3330,2.0176353291376,10494
3331,2.02061393508602,10509
3332,2.02246753246486,10519
3333,2.02221046196956,10517
3334,2.02040070450833,10508
3335,2.01698651887773,10490
3336,2.01194805194538,10464
3337,2.00417544116342,10424
3338,1.99574973640103,10380
3339,1.98753566049546,10337
3340,1.9801948051921,10299
3341,1.97350373626324,10264
3342,1.96835672974679,10237
3343,1.96468660634802,10218
3344,1.9620779220752,10205
3345,1.9590198779328,10189
3346,1.95622540975915,10174
3347,1.9535219316458,10160
3348,1.9507792207765,10146
3349,1.94684354805301,10125
3350,1.94356067070706,10108
3351,1.94160705656488,10098
3352,1.94142857142585,10097
3353,1.94281643994782,10104
3354,1.94601990900036,10121
3355,1.95063601831569,10145
3356,1.95603896103625,10173
3357,1.96015056407585,10195
3358,1.96459140535523,10218
3359,1.96956633597713,10244
3360,1.9751298701272,10273
3361,1.98070089461158,10302
3362,1.98645457741834,10331
3363,1.99190356253194,10360
3364,1.996363636361,10383
3365,1.99797588751523,10391
3366,1.99785697919582,10391
3367,1.99606200438815,10381
3368,1.99266233765971,10364
3369,1.98711534628481,10335
3370,1.98049187699624,10300
3371,1.97320219724666,10263
3372,1.96558441558175,10223
3373,1.95692803248879,10178
3374,1.94902414626766,10137
3375,1.94250554379148,10103
3376,1.93772727272458,10078
3377,1.934103841882,10059
3378,1.93234854339415,10050
3379,1.93223230179557,10049
3380,1.93324675324409,10055
3381,1.93376297604368,10057
3382,1.93454186749898,10061
3383,1.9353265977518,10066
3384,1.93577922077662,10068
3385,1.93478729499213,10063
3386,1.93307661563869,10054
3387,1.93059451950627,10041
3388,1.92720779220522,10023
3389,1.92180356931245,9995
3390,1.915643270043,9963
3391,1.90897073161213,9928
3392,1.90188311688055,9892
3393,1.89374510026025,9849
3394,1.88536801010724,9806
3395,1.87688353432716,9762
3396,1.86837662337403,9717
3397,1.85880346525562,9668
3398,1.850150675386,9623
3399,1.8431713420211,9586
3400,1.83837662337402,9561
3401,1.83557866298079,9547
3402,1.8351515660661,9545
3403,1.83674781970545,9553
3404,1.8397402597377,9568
3405,1.84218550261964,9581
3406,1.84518894698955,9597
3407,1.8486168034136,9615
3408,1.8522077922053,9633
3409,1.85502412501595,9648
3410,1.85732592753437,9660
3411,1.85870296757117,9667
3412,1.85863636363392,9667
3413,1.85580423503484,9652
3414,1.85104829429022,9627
3415,1.84451136910917,9593
3416,1.83642857142613,9551
3417,1.82613188717622,9498
3418,1.81560023598734,9443
3419,1.80571309115045,9391
3420,1.79707792207546,9347
3421,1.78958362012289,9308
3422,1.78364950860774,9277
3423,1.77898813582395,9252
3424,1.77506493506248,9232
3425,1.77004629856815,9206
3426,1.76530059086124,9181
3427,1.76097918443694,9159
3428,1.75714285714044,9139
3429,1.75349153676997,9120
3430,1.7501350395808,9102
3431,1.74683805948023,9085
3432,1.74331168830931,9067
3433,1.73808715918246,9040
3434,1.73299062447172,9013
3435,1.72857815350379,8990
3436,1.72519480519247,8973
3437,1.72254536681045,8959
3438,1.72076644502628,8950
3439,1.7193200846457,8942
3440,1.71740259740032,8932
3441,1.71316302622421,8910
3442,1.70730787460067,8880
3443,1.69970005079752,8840
3444,1.69032467532243,8791
3445,1.67867263557046,8731
3446,1.66598846655103,8665
3447,1.65292223224005,8597
3448,1.64006493506268,8530
3449,1.62712445367019,8463
3450,1.61563062026783,8403
3451,1.60606907633765,8353
3452,1.59857142856918,8314
3453,1.59247211840885,8282
3454,1.5879784414856,8259
3455,1.58462260304843,8242
3456,1.58181818181599,8227
3457,1.57799973011341,8207
3458,1.57429130499745,8188
3459,1.57085746929281,8170
3460,1.56779220779008,8154
3461,1.56465390747686,8138
3462,1.56180232758098,8123
3463,1.55897898603873,8108
3464,1.55571428571223,8091
3465,1.55070194533447,8065
3466,1.5444721285882,8033
3467,1.53684218486911,7993
3468,1.52766233766033,7945
3469,1.51605333322234,7885
3470,1.50332281333088,7819
3471,1.48997713581676,7749
3472,1.47642857142657,7679
3473,1.46263636430673,7607
3474,1.44919861579668,7537
3475,1.43625225489994,7470
3476,1.42383116882917,7405
3477,1.41096021574811,7338
3478,1.39925623815996,7277
3479,1.38927242252968,7226
3480,1.38136363636166,7184
3481,1.3753173347265,7153
3482,1.37135327716564,7132
3483,1.36909488299499,7121
3484,1.36792207792016,7114
3485,1.36637224249304,7106
3486,1.36486544541351,7099
3487,1.36312391173146,7090
3488,1.36090909090725,7078
3489,1.35737728166534,7060
3490,1.353446983451,7039
3491,1.34933518133052,7018
3492,1.34512987012808,6996
3493,1.34050421010507,6972
3494,1.3356167821806,6946
3495,1.33024126386672,6919
3496,1.32409090908916,6887
3497,1.31585400023566,6844
3498,1.30706214377783,6798
3499,1.29815841894421,6752
3500,1.28941558441388,6706
3501,1.28096559751515,6662
3502,1.27235500828164,6617
3503,1.2630721423655,6569
3504,1.25259740259572,6515
3505,1.23937115641074,6446
3506,1.22528853712461,6373
3507,1.2111846417448,6299
3508,1.19785714285548,6230
3509,1.18607867449697,6169
3510,1.17580502555476,6115
3511,1.16686956133322,6069
3512,1.15889610389447,6027
3513,1.15032435263557,5983
3514,1.14255740531007,5942
3515,1.13583869740257,5907
3516,1.13025974025817,5878
3517,1.12569555358323,5855
3518,1.12170963252649,5834
3519,1.11768347178432,5813
3520,1.11292207792058,5788
3521,1.10596371925067,5752
3522,1.09776277792069,5709
3523,1.08859430585353,5662
3524,1.0788311688297,5611
3525,1.06850211051087,5557
3526,1.05852294058812,5505
3527,1.0493007175192,5457
3528,1.04103896103749,5414
3529,1.03344118056961,5375
3530,1.02682831868161,5340
3531,1.02109974637916,5311
3532,1.01610389610244,5285
3533,1.01090589377496,5258
3534,1.00673824667685,5236
3535,1.00398381551365,5222
3536,1.00285714285573,5216
3537,1.00327474810416,5218
3538,1.00494324887662,5227
3539,1.0072664915678,5239
3540,1.00948051947917,5250
3541,1.01007808852854,5253
3542,1.0095203719849,5250
3543,1.00765533404175,5241
3544,1.00441558441429,5224
3545,0.99955873708473,5199
3546,0.99350075898026,5167
3547,0.986426275437577,5130
3548,0.978506493505204,5089
3549,0.969307842055686,5041
3550,0.959923543435203,4993
3551,0.950762914200544,4945
3552,0.942077922076629,4900
3553,0.933792421329957,4857
3554,0.926051812862987,4816
3555,0.918736384320936,4778
3556,0.911688311687018,4742
3557,0.904135880228735,4702
3558,0.897147229771012,4666
3559,0.891161975269589,4635
3560,0.88655844155716,4611
3561,0.88334237416068,4594
3562,0.88187662310109,4587
3563,0.882038788539469,4587
3564,0.883441558440324,4595
3565,0.885141499888377,4604
3566,0.886984094999981,4613
3567,0.888411731931193,4621
3568,0.888896103894931,4623
3569,0.887500956193513,4616
3570,0.884817422935768,4602
3571,0.881041319113085,4582
3572,0.876428571427425,4558
3573,0.871053382971854,4530
3574,0.865406082579087,4501
3575,0.859697950370876,4471
3576,0.854025974024835,4442
3577,0.847846514186204,4410
3578,0.841940446042876,4379
3579,0.836419609078989,4350
3580,0.831233766232651,4323
3581,0.825999024958928,4296
3582,0.820658605533469,4268
3583,0.814907555066087,4238
3584,0.808441558440465,4205
3585,0.800581100772047,4164
3586,0.79200508008652,4119
3587,0.783056418505595,4073
3588,0.774155844154748,4026
3589,0.765437499541668,3981
3590,0.757788898076163,3941
3591,0.751655071953828,3909
3592,0.747272727271634,3887
3593,0.744360318639558,3871
3594,0.743129465885191,3865
3595,0.743284952473495,3866
3596,0.744350649349603,3871
3597,0.745378485880083,3877
3598,0.746368454240827,3882
3599,0.746969690947186,3885
3600,0.74688311688212,3885
3601,0.74549776974412,3877
3602,0.743313908204433,3866
3603,0.740482626811295,3851
3604,0.737142857141877,3834
3605,0.733199602160215,3813
3606,0.728985568653226,3791
3607,0.724577180057485,3768
3608,0.719999999999012,3745
3609,0.714829219356999,3718
3610,0.709803454180359,3692
3611,0.705212512046265,3668
3612,0.701298701297701,3647
3613,0.697979964184238,3630
3614,0.695729028805687,3618
3615,0.694642787243712,3613
3616,0.694675324674331,3613
3617,0.695350379314669,3616
3618,0.696863884319408,3624
3619,0.699009445617924,3636
3620,0.701493506492547,3648
3621,0.703695149407238,3660
3622,0.705696556255209,3670
3623,0.707299553322295,3679
3624,0.708311688310765,3684
3625,0.708234946004569,3683
3626,0.707459455387422,3679
3627,0.706046668407788,3672
3628,0.704025974025068,3662
3629,0.701080886509674,3646
3630,0.697620360862017,3628
3631,0.693681125800356,3608
3632,0.689220779219875,3585
3633,0.683933271633132,3557
3634,0.678046437362309,3526
3635,0.671596700401097,3493
3636,0.664675324674404,3457
3637,0.657107320467571,3418
3638,0.649747612579826,3379
3639,0.64313872753023,3345
3640,0.637792207791259,3317
3641,0.633735346235495,3296
3642,0.63180004355851,3286
3643,0.632166941163913,3288
3644,0.634675324674398,3301
3645,0.638883587129489,3323
3646,0.643923187795736,3349
3647,0.648854556599265,3375
3648,0.652792207791331,3395
3649,0.654332332343283,3403
3650,0.654359193493704,3403
3651,0.653277708242564,3398
3652,0.651623376622511,3389
3653,0.649995972054631,3381
3654,0.648626340253783,3373
3655,0.64763476811595,3368
3656,0.646948051947174,3365
3657,0.645870928367011,3359
3658,0.644899327620282,3354
3659,0.643988601490739,3349
3660,0.643051948051067,3344
3661,0.641798887747296,3338
3662,0.640436571037129,3331
3663,0.639010179099849,3323
3664,0.637597402596499,3316
3665,0.635844073220492,3307
3666,0.634646261107792,3301
3667,0.634375515253538,3299
3668,0.635259740258819,3304
3669,0.637368622728374,3315
3670,0.640475094296898,3331
3671,0.644248101181286,3351
3672,0.64831168831076,3372
3673,0.651714442011731,3390
3674,0.655296708559127,3408
3675,0.659336625820948,3429
3676,0.664090909089978,3454
3677,0.66960688152567,3483
3678,0.675992326432814,3516
3679,0.683051460224576,3553
3680,0.690389610388691,3591
3681,0.697252839834766,3626
3682,0.703427805491624,3658
3683,0.708509793067636,3685
3684,0.712207792206875,3704
3685,0.713825493787626,3713
3686,0.714375794407068,3715
3687,0.71438714271384,3715
3688,0.714350649349706,3715
3689,0.714668893030524,3717
3690,0.715364820558156,3721
3691,0.716319422355048,3726
3692,0.717272727271763,3731
3693,0.717455544883067,3731
3694,0.717375458767375,3731
3695,0.717134185596662,3730
3696,0.716883116882138,3728
3697,0.716390495121989,3726
3698,0.71644285417152,3726
3699,0.717304252675953,3731
3700,0.719025974024999,3740
3701,0.721539772502714,3753
3702,0.724212342250665,3767
3703,0.726424892304044,3778
3704,0.727597402596445,3784
3705,0.726529076446404,3779
3706,0.724404091554796,3768
3707,0.721775982273364,3754
3708,0.719220779219815,3741
3709,0.717129373166217,3730
3710,0.715760894747339,3723
3711,0.71502504393593,3719
3712,0.714545454544489,3716
3713,0.713615427741566,3711
3714,0.711853288743712,3702
3715,0.708840258922334,3687
3716,0.704415584414593,3664
3717,0.697990272599256,3630
3718,0.691416374608976,3596
3719,0.685950689083416,3568
3720,0.682792207791157,3551
3721,0.682923662177135,3552
3722,0.686615488622772,3571
3723,0.69368397101082,3608
3724,0.703441558440524,3659
3725,0.714576063629162,3716
3726,0.726276339864269,3777
3727,0.737471860920617,3836
3728,0.747272727271751,3887
3729,0.754265247949178,3923
3730,0.759573916680807,3951
3731,0.763700249599374,3972
3732,0.767142857141903,3990
3733,0.770683886855925,4008
3734,0.773570161132592,4023
3735,0.775302269621994,4032
3736,0.775324675323711,4032
3737,0.772166673834672,4016
3738,0.767375009237808,3991
3739,0.761630822283555,3961
3740,0.755649350648355,3930
3741,0.750247242298993,3902
3742,0.745424359958969,3877
3743,0.741177634016454,3855
3744,0.737337662336626,3835
3745,0.732987791998314,3812
3746,0.729025535364105,3792
3747,0.7256732266124,3774
3748,0.72311688311583,3761
3749,0.721465392876029,3752
3750,0.720750150600092,3749
3751,0.720932592960612,3750
3752,0.721948051946982,3755
3753,0.723137456274563,3761
3754,0.725486296389474,3773
3755,0.729318097631132,3793
3756,0.734805194804133,3822
3757,0.741770828420804,3858
3758,0.750079814503047,3901
3759,0.759225028904918,3949
3760,0.768506493505469,3997
3761,0.776795782422751,4040
3762,0.78390242610054,4077
3763,0.789403773774473,4106
3764,0.793051948050938,4125
3765,0.794233111165787,4131
3766,0.794039096095071,4130
3767,0.79307337713914,4125
3768,0.791883116882075,4119
3769,0.790905878677294,4113
3770,0.79019975415263,4110
3771,0.789682887122479,4107
3772,0.789155844154763,4104
3773,0.787720189107962,4097
3774,0.786366766795123,4090
3775,0.785440104620886,4085
3776,0.78525974025863,4084
3777,0.785932443779894,4088
3778,0.787724021833074,4097
3779,0.790614054100671,4112
3780,0.794415584414466,4132
3781,0.79844869100217,4153
3782,0.802923883593329,4176
3783,0.807632664307428,4200
3784,0.812337662336557,4225
3785,0.816382406396646,4246
3786,0.820223365029948,4266
3787,0.823884861769745,4285
3788,0.827337662336557,4303
3789,0.83011563040531,4317
3790,0.832621108867662,4330
3791,0.834798166940539,4342
3792,0.836493506492388,4351
3793,0.837343218282009,4355
3794,0.837394189123925,4355
3795,0.836617051792241,4351
3796,0.835129870128701,4343
3797,0.832476150620215,4330
3798,0.83038501945815,4319
3799,0.82983608391094,4316
3800,0.831623376622157,4325
3801,0.836279965439432,4349
3802,0.843641353038237,4388
3803,0.853208470324467,4437
3804,0.864155844154637,4494
3805,0.874817274045669,4550
3806,0.885294935583356,4604
3807,0.895069099008143,4655
3808,0.903701298700134,4700
3809,0.910641063233884,4736
3810,0.915979906587697,4764
3811,0.919691303119919,4783
3812,0.921818181817011,4794
3813,0.921984404885627,4795
3814,0.921104222928179,4791
3815,0.919583252142292,4783
3816,0.917727272726066,4773
3817,0.915454928302101,4761
3818,0.913209456249371,4750
3819,0.911054418991746,4738
3820,0.90896103895979,4727
3821,0.906359605566958,4714
3822,0.904023347763625,4702
3823,0.902217350128093,4692
3824,0.901168831167546,4687
3825,0.900685168617293,4684
3826,0.901399316413224,4688
3827,0.903454029936936,4699
3828,0.906818181816883,4716
3829,0.910981763895084,4738
3830,0.916100702574265,4765
3831,0.921905676937863,4795
3832,0.928051948050658,4827
3833,0.933662129322699,4856
3834,0.93923965844679,4885
3835,0.944781895608905,4914
3836,0.950259740258455,4942
3837,0.955221955533179,4968
3838,0.960121382838271,4994
3839,0.964940852504779,5019
3840,0.969545454544169,5043
3841,0.973454337040126,5063
3842,0.976790004414027,5080
3843,0.979415157133655,5094
3844,0.981233766232463,5103
3845,0.981473906415611,5105
3846,0.981452111201123,5104
3847,0.981702425735081,5106
3848,0.982597402596079,5110
3849,0.984323730665633,5119
3850,0.986579733486733,5131
3851,0.988914259201916,5143
3852,0.990779220777889,5153
3853,0.990845063459143,5153
3854,0.990150421716002,5150
3855,0.989028889012679,5144
3856,0.987857142855799,5138
3857,0.986857479639179,5133
3858,0.986390886503232,5130
3859,0.986552830476791,5131
3860,0.987272727271369,5135
3861,0.987763868375109,5137
3862,0.988701550580453,5142
3863,0.990073284978933,5149
3864,0.991753246751898,5158
3865,0.993260000745139,5166
3866,0.994701499384506,5173
3867,0.995887821575904,5180
3868,0.996623376622028,5183
3869,0.996037346433514,5180
3870,0.995190089872254,5176
3871,0.994407242830799,5172
3872,0.993896103894749,5169
3873,0.993701489883604,5168
3874,0.993653063405074,5168
3875,0.993482673012168,5167
3876,0.9929220779207,5164
3877,0.990898504095098,5154
3878,0.988938859088279,5143
3879,0.987724442648314,5137
3880,0.98785714285574,5138
3881,0.98968096813472,5147
3882,0.993318265402103,5166
3883,0.998530472895905,5193
3884,1.0048051948038,5226
3885,1.01083101040299,5257
3886,1.01691894598403,5289
3887,1.02273988279519,5319
3888,1.02798701298563,5347
3889,1.03197640268537,5367
3890,1.0351943858532,5384
3891,1.037733542174,5397
3892,1.03967532467394,5407
3893,1.04073889738979,5413
3894,1.04147880072548,5417
3895,1.04206246861287,5420
3896,1.04259740259598,5422
3897,1.04251476156785,5422
3898,1.0428585737205,5424
3899,1.04394162035576,5429
3900,1.04590909090764,5440
3901,1.04853972018615,5453
3902,1.05187736682427,5471
3903,1.05565634674021,5490
3904,1.05954545454399,5511
3905,1.06241703742833,5526
3906,1.06535516047951,5541
3907,1.06862869732693,5558
3908,1.07240259740113,5578
3909,1.07663819719191,5600
3910,1.08115746560904,5623
3911,1.08560117932543,5646
3912,1.08954545454398,5667
3913,1.09181437203562,5678
3914,1.09347568176256,5687
3915,1.0948777595713,5694
3916,1.09636363636215,5702
3917,1.09786690327925,5710
3918,1.09998672636112,5721
3919,1.10278976321399,5736
3920,1.1061038961024,5753
3921,1.10918458328953,5769
3922,1.11214225860756,5784
3923,1.11465641387496,5797
3924,1.11642857142706,5806
3925,1.11654041029785,5807
3926,1.11610908318904,5805
3927,1.11560309971175,5802
3928,1.11545454545301,5801
3929,1.11572561434375,5803
3930,1.11692204007723,5809
3931,1.11909182248043,5820
3932,1.12207792207636,5836
3933,1.12503437355383,5851
3934,1.12847860942062,5869
3935,1.13233415232406,5889
3936,1.13649350649193,5911
3937,1.14024468768383,5930
3938,1.14442342060523,5952
3939,1.14920227478286,5977
3940,1.15461038960882,6005
3941,1.16027656614605,6035
3942,1.16623348651347,6066
3943,1.17214618473396,6096
3944,1.17759740259584,6125
3945,1.1813703073496,6144
3946,1.18441598410891,6160
3947,1.18689402045382,6173
3948,1.18889610389454,6183
3949,1.19014117774157,6190
3950,1.19086220428613,6194
3951,1.19091327534271,6194
3952,1.19006493506335,6189
3953,1.18752577696709,6176
3954,1.184064960784,6158
3955,1.17998020813742,6137
3956,1.17564935064772,6114
3957,1.17089833151748,6090
3958,1.16715915268446,6070
3959,1.16514369709222,6060
3960,1.165324675323,6061
3961,1.16753522780118,6072
3962,1.17209176163304,6096
3963,1.17864550312243,6130
3964,1.18655844155678,6171
3965,1.19442696802308,6212
3966,1.2023381931411,6253
3967,1.20979733740402,6292
3968,1.21636363636201,6326
3969,1.22108480657307,6351
3970,1.22471019487624,6370
3971,1.22743277876009,6384
3972,1.22941558441396,6394
3973,1.23050380570534,6400
3974,1.2310735568814,6403
3975,1.23116929789645,6403
3976,1.23077922077757,6401
3977,1.22900114686802,6392
3978,1.22729257586402,6383
3979,1.22615527728595,6377
3980,1.22590909090742,6376
3981,1.22652179157741,6379
3982,1.22793639532505,6386
3983,1.22977941388825,6396
3984,1.23155844155676,6405
3985,1.23189842260036,6407
3986,1.231880017829,6407
3987,1.23175467246512,6406
3988,1.23175324675157,6406
3989,1.23179835043002,6407
3990,1.23222166704115,6409
3991,1.23298198149999,6413
3992,1.23389610389442,6417
3993,1.23402068178359,6418
3994,1.23417175357556,6419
3995,1.23444519507635,6420
3996,1.23487012986845,6423
3997,1.23489948133389,6423
3998,1.23521399381702,6424
3999,1.23587888203794,6428
4000,1.23681818181649,6433
4001,1.23733535081333,6435
4002,1.23793131673004,6438
4003,1.23852439813084,6442
4004,1.23896103895934,6444
4005,1.23847088072654,6441
4006,1.23783501706445,6438
4007,1.23723646902255,6435
4008,1.23681818181647,6433
4009,1.2362033324303,6429
4010,1.23618820749515,6429
4011,1.2370060013973,6434
4012,1.2387662337645,6443
4013,1.24085729977992,6454
4014,1.24410786485216,6471
4015,1.24858509579617,6494
4016,1.25415584415411,6523
4017,1.26006647506804,6554
4018,1.26651782564087,6587
4019,1.27314413633911,6622
4020,1.27948051947882,6655
4021,1.28443850903824,6680
4022,1.28851228001772,6701
4023,1.2916250237618,6718
4024,1.29370129869961,6728
4025,1.29413110452503,6731
4026,1.2936682326407,6728
4027,1.29247063581243,6722
4028,1.29058441558273,6712
4029,1.28743821239608,6696
4030,1.28367867284969,6676
4031,1.27935093933858,6654
4032,1.27441558441387,6628
4033,1.26828707885737,6596
4034,1.26173571504229,6562
4035,1.25504270275073,6527
4036,1.24850649350474,6493
4037,1.24177746459922,6458
4038,1.23623904714541,6430
4039,1.23250471731522,6410
4040,1.23097402597224,6402
4041,1.23146107794761,6405
4042,1.2342848608055,6419
4043,1.23916543130859,6445
4044,1.24558441558265,6478
4045,1.25205304584692,6512
4046,1.25918702102415,6549
4047,1.26670405312747,6588
4048,1.27422077921906,6627
4049,1.28102200652866,6663
4050,1.28693507893978,6693
4051,1.2915408602142,6717
4052,1.29448051947882,6733
4053,1.29467232034013,6734
4054,1.29349410500555,6727
4055,1.29155108757299,6717
4056,1.28941558441385,6706
4057,1.28723568481686,6695
4058,1.28569721082483,6687
